,LA_code,LA_name,GI_code,GI_categories,Religion_code_atheist,Religion_categories_atheist,Observation_atheist,Percentages_atheist,Total_counts_atheist,Total_atheist,Religion_code_christian,Religion_categories_christian,Observation_christian,Percentages_christian,Total_counts_christian,Total_christian,Religion_code,Religion_categories,Observation,Percentages,Total_counts_muslim,Total_muslim,Religion_code_other,Religion_categories_other,Observation_other,Percentages_other,Total_counts_other,Total_other,Religion_code_buddhist,Religion_categories_buddhist,Observation_buddhist,Percentages_buddhist,Total_counts_buddhist,Total_buddhist,Religion_code_jewish,Religion_categories_jewish,Observation_jewish,Percentages_jewish,Total_counts_jewish,Total_jewish,Religion_code_hindu,Religion_categories_hindu,Observation_hindu,Percentages_hindu,Total_counts_hindu,Total_hindu,Religion_code_sikh,Religion_categories_sikh,Observation_sikh,Percentages_sikh,Total_counts_sikh,Total_sikh
204,E07000207,Elmbridge,3,Not answered,1,No religion,1116,1.03,108775,34.39,2,Christian,1549,1.42,108775,53.370000000000005,6,Muslim,131,0.12,108775,2.35,8,Other religion,36,0.03,108775,0.48,3,Buddhist,37,0.03,108775,0.48,5,Jewish,17,0.02,108775,0.48,4,Hindu,70,0.06,108775,0.48,7,Sikh,14,0.01,108775,0.48
205,E07000208,Epsom and Ewell,3,Not answered,1,No religion,637,0.99,64610,34.21000000000001,2,Christian,995,1.54,64610,50.31,6,Muslim,160,0.25,64610,4.47,8,Other religion,16,0.02,64610,0.46,3,Buddhist,18,0.03,64610,0.46,5,Jewish,7,0.01,64610,0.46,4,Hindu,81,0.13,64610,0.46,7,Sikh,10,0.02,64610,0.46
206,E07000209,Guildford,3,Not answered,1,No religion,1307,1.1,119356,38.71,2,Christian,1571,1.32,119356,49.26,6,Muslim,134,0.11,119356,1.9500000000000002,8,Other religion,33,0.03,119356,0.53,3,Buddhist,43,0.04,119356,0.53,5,Jewish,8,0.01,119356,0.53,4,Hindu,54,0.05,119356,0.53,7,Sikh,7,0.01,119356,0.53
207,E07000210,Mole Valley,3,Not answered,1,No religion,731,1.01,72339,36.919999999999995,2,Christian,1058,1.46,72339,53.94,6,Muslim,37,0.05,72339,1.08,8,Other religion,23,0.03,72339,0.45999999999999996,3,Buddhist,10,0.01,72339,0.45999999999999996,5,Jewish,3,0.0,72339,0.45999999999999996,4,Hindu,20,0.03,72339,0.45999999999999996,7,Sikh,2,0.0,72339,0.45999999999999996
208,E07000211,Reigate and Banstead,3,Not answered,1,No religion,1272,1.06,120128,36.580000000000005,2,Christian,1762,1.47,120128,51.199999999999996,6,Muslim,238,0.2,120128,2.75,8,Other religion,37,0.03,120128,0.47,3,Buddhist,25,0.02,120128,0.47,5,Jewish,8,0.01,120128,0.47,4,Hindu,136,0.11,120128,0.47,7,Sikh,9,0.01,120128,0.47
209,E07000212,Runnymede,3,Not answered,1,No religion,720,0.99,72720,34.03,2,Christian,1174,1.61,72720,51.46,6,Muslim,81,0.11,72720,2.61,8,Other religion,27,0.04,72720,0.5800000000000001,3,Buddhist,23,0.03,72720,0.5800000000000001,5,Jewish,8,0.01,72720,0.5800000000000001,4,Hindu,56,0.08,72720,0.5800000000000001,7,Sikh,33,0.05,72720,0.5800000000000001
210,E07000213,Spelthorne,3,Not answered,1,No religion,800,0.96,83362,30.42,2,Christian,1448,1.74,83362,52.64,6,Muslim,184,0.22,83362,3.41,8,Other religion,36,0.04,83362,0.54,3,Buddhist,27,0.03,83362,0.54,5,Jewish,6,0.01,83362,0.54,4,Hindu,187,0.22,83362,0.54,7,Sikh,107,0.13,83362,0.54
211,E07000214,Surrey Heath,3,Not answered,1,No religion,609,0.83,73786,34.21,2,Christian,903,1.22,73786,52.35,6,Muslim,132,0.18,73786,2.76,8,Other religion,25,0.03,73786,0.5900000000000001,3,Buddhist,33,0.04,73786,0.5900000000000001,5,Jewish,3,0.0,73786,0.5900000000000001,4,Hindu,73,0.1,73786,0.5900000000000001,7,Sikh,23,0.03,73786,0.5900000000000001
212,E07000215,Tandridge,3,Not answered,1,No religion,768,1.08,70826,37.11,2,Christian,970,1.37,70826,53.49,6,Muslim,53,0.07,70826,1.1600000000000001,8,Other religion,29,0.04,70826,0.43,3,Buddhist,27,0.04,70826,0.43,5,Jewish,2,0.0,70826,0.43,4,Hindu,33,0.05,70826,0.43,7,Sikh,3,0.0,70826,0.43
213,E07000216,Waverley,3,Not answered,1,No religion,1066,1.03,103638,37.61,2,Christian,1546,1.49,103638,53.7,6,Muslim,86,0.08,103638,1.02,8,Other religion,39,0.04,103638,0.54,3,Buddhist,28,0.03,103638,0.54,5,Jewish,6,0.01,103638,0.54,4,Hindu,21,0.02,103638,0.54,7,Sikh,3,0.0,103638,0.54
214,E07000217,Woking,3,Not answered,1,No religion,729,0.88,82984,32.83,2,Christian,1217,1.47,82984,49.489999999999995,6,Muslim,472,0.57,82984,8.14,8,Other religion,19,0.02,82984,0.55,3,Buddhist,21,0.03,82984,0.55,5,Jewish,4,0.0,82984,0.55,4,Hindu,82,0.1,82984,0.55,7,Sikh,8,0.01,82984,0.55
215,E07000218,North Warwickshire,3,Not answered,1,No religion,519,0.96,53899,35.15,2,Christian,948,1.76,53899,58.12,6,Muslim,6,0.01,53899,0.35000000000000003,8,Other religion,15,0.03,53899,0.47,3,Buddhist,9,0.02,53899,0.47,5,Jewish,0,0.0,53899,0.47,4,Hindu,9,0.02,53899,0.47,7,Sikh,6,0.01,53899,0.47
216,E07000219,Nuneaton and Bedworth,3,Not answered,1,No religion,1171,1.08,108587,34.989999999999995,2,Christian,1834,1.69,108587,51.56999999999999,6,Muslim,166,0.15,108587,2.6999999999999997,8,Other religion,48,0.04,108587,0.7200000000000001,3,Buddhist,27,0.02,108587,0.7200000000000001,5,Jewish,1,0.0,108587,0.7200000000000001,4,Hindu,128,0.12,108587,0.7200000000000001,7,Sikh,156,0.14,108587,0.7200000000000001
217,E07000220,Rugby,3,Not answered,1,No religion,979,1.06,92187,34.37,2,Christian,1711,1.86,92187,52.74,6,Muslim,79,0.09,92187,1.58,8,Other religion,34,0.04,92187,0.5800000000000001,3,Buddhist,20,0.02,92187,0.5800000000000001,5,Jewish,1,0.0,92187,0.5800000000000001,4,Hindu,153,0.17,92187,0.5800000000000001,7,Sikh,46,0.05,92187,0.5800000000000001
218,E07000221,Stratford-on-Avon,3,Not answered,1,No religion,1039,0.92,112641,33.79,2,Christian,1865,1.66,112641,58.65,6,Muslim,27,0.02,112641,0.43000000000000005,8,Other religion,47,0.04,112641,0.47,3,Buddhist,22,0.02,112641,0.47,5,Jewish,6,0.01,112641,0.47,4,Hindu,27,0.02,112641,0.47,7,Sikh,9,0.01,112641,0.47
219,E07000222,Warwick,3,Not answered,1,No religion,1255,1.02,123252,38.480000000000004,2,Christian,1634,1.33,123252,46.61,6,Muslim,104,0.08,123252,1.35,8,Other religion,51,0.04,123252,0.56,3,Buddhist,21,0.02,123252,0.56,5,Jewish,6,0.0,123252,0.56,4,Hindu,127,0.1,123252,0.56,7,Sikh,221,0.18,123252,0.56
220,E07000223,Adur,3,Not answered,1,No religion,670,1.27,52957,44.8,2,Christian,728,1.37,52957,46.37,6,Muslim,31,0.06,52957,1.1700000000000002,8,Other religion,13,0.02,52957,0.6900000000000001,3,Buddhist,10,0.02,52957,0.6900000000000001,5,Jewish,2,0.0,52957,0.6900000000000001,4,Hindu,1,0.0,52957,0.6900000000000001,7,Sikh,1,0.0,52957,0.6900000000000001
221,E07000224,Arun,3,Not answered,1,No religion,1606,1.15,139556,37.209999999999994,2,Christian,2698,1.93,139556,54.86,6,Muslim,58,0.04,139556,0.62,8,Other religion,61,0.04,139556,0.5900000000000001,3,Buddhist,35,0.03,139556,0.5900000000000001,5,Jewish,9,0.01,139556,0.5900000000000001,4,Hindu,28,0.02,139556,0.5900000000000001,7,Sikh,5,0.0,139556,0.5900000000000001
222,E07000225,Chichester,3,Not answered,1,No religion,1110,1.06,104703,36.82,2,Christian,1665,1.59,104703,55.25,6,Muslim,36,0.03,104703,0.47,8,Other religion,36,0.03,104703,0.5800000000000001,3,Buddhist,28,0.03,104703,0.5800000000000001,5,Jewish,7,0.01,104703,0.5800000000000001,4,Hindu,11,0.01,104703,0.5800000000000001,7,Sikh,2,0.0,104703,0.5800000000000001
223,E07000226,Crawley,3,Not answered,1,No religion,889,0.95,93571,33.86,2,Christian,1463,1.56,93571,45.150000000000006,6,Muslim,562,0.6,93571,8.36,8,Other religion,56,0.06,93571,0.5900000000000001,3,Buddhist,21,0.02,93571,0.5900000000000001,5,Jewish,2,0.0,93571,0.5900000000000001,4,Hindu,319,0.34,93571,0.5900000000000001,7,Sikh,43,0.05,93571,0.5900000000000001
224,E07000227,Horsham,3,Not answered,1,No religion,1276,1.06,120661,40.03,2,Christian,1555,1.29,120661,51.739999999999995,6,Muslim,63,0.05,120661,0.7100000000000001,8,Other religion,42,0.03,120661,0.5,3,Buddhist,27,0.02,120661,0.5,5,Jewish,10,0.01,120661,0.5,4,Hindu,30,0.02,120661,0.5,7,Sikh,1,0.0,120661,0.5
225,E07000228,Mid Sussex,3,Not answered,1,No religion,1213,0.98,123313,39.959999999999994,2,Christian,1672,1.36,123313,50.43,6,Muslim,84,0.07,123313,1.07,8,Other religion,50,0.04,123313,0.8200000000000001,3,Buddhist,36,0.03,123313,0.8200000000000001,5,Jewish,10,0.01,123313,0.8200000000000001,4,Hindu,68,0.06,123313,0.8200000000000001,7,Sikh,11,0.01,123313,0.8200000000000001
226,E07000229,Worthing,3,Not answered,1,No religion,1222,1.32,92357,43.1,2,Christian,1411,1.53,92357,46.68000000000001,6,Muslim,127,0.14,92357,1.5300000000000002,8,Other religion,43,0.05,92357,0.81,3,Buddhist,26,0.03,92357,0.81,5,Jewish,18,0.02,92357,0.81,4,Hindu,40,0.04,92357,0.81,7,Sikh,9,0.01,92357,0.81
227,E07000234,Bromsgrove,3,Not answered,1,No religion,785,0.97,81100,34.86,2,Christian,1277,1.57,81100,56.45,6,Muslim,38,0.05,81100,0.76,8,Other religion,18,0.02,81100,0.44,3,Buddhist,9,0.01,81100,0.44,5,Jewish,4,0.0,81100,0.44,4,Hindu,31,0.04,81100,0.44,7,Sikh,29,0.04,81100,0.44
228,E07000235,Malvern Hills,3,Not answered,1,No religion,781,1.16,67116,35.99999999999999,2,Christian,1216,1.81,67116,56.25000000000001,6,Muslim,27,0.04,67116,0.39999999999999997,8,Other religion,23,0.03,67116,0.5800000000000001,3,Buddhist,15,0.02,67116,0.5800000000000001,5,Jewish,0,0.0,67116,0.5800000000000001,4,Hindu,8,0.01,67116,0.5800000000000001,7,Sikh,2,0.0,67116,0.5800000000000001
229,E07000236,Redditch,3,Not answered,1,No religion,873,1.24,70246,37.790000000000006,2,Christian,1170,1.67,70246,51.77,6,Muslim,211,0.3,70246,3.61,8,Other religion,26,0.04,70246,0.52,3,Buddhist,5,0.01,70246,0.52,5,Jewish,0,0.0,70246,0.52,4,Hindu,11,0.02,70246,0.52,7,Sikh,6,0.01,70246,0.52
230,E07000237,Worcester,3,Not answered,1,No religion,963,1.12,85607,37.89,2,Christian,1615,1.89,85607,51.27,6,Muslim,247,0.29,85607,3.36,8,Other religion,22,0.03,85607,0.51,3,Buddhist,12,0.01,85607,0.51,5,Jewish,1,0.0,85607,0.51,4,Hindu,16,0.02,85607,0.51,7,Sikh,4,0.0,85607,0.51
231,E07000238,Wychavon,3,Not answered,1,No religion,1029,0.93,110719,32.75,2,Christian,2101,1.9,110719,60.11,6,Muslim,38,0.03,110719,0.51,8,Other religion,37,0.03,110719,0.45999999999999996,3,Buddhist,23,0.02,110719,0.45999999999999996,5,Jewish,1,0.0,110719,0.45999999999999996,4,Hindu,4,0.0,110719,0.45999999999999996,7,Sikh,4,0.0,110719,0.45999999999999996
232,E07000239,Wyre Forest,3,Not answered,1,No religion,1062,1.26,84561,35.75,2,Christian,1826,2.16,84561,56.66,6,Muslim,46,0.05,84561,0.78,8,Other religion,24,0.03,84561,0.52,3,Buddhist,12,0.01,84561,0.52,5,Jewish,1,0.0,84561,0.52,4,Hindu,2,0.0,84561,0.52,7,Sikh,13,0.02,84561,0.52
233,E07000240,St Albans,3,Not answered,1,No religion,1133,0.98,116091,36.10999999999999,2,Christian,1499,1.29,116091,49.24,6,Muslim,352,0.3,116091,4.14,8,Other religion,43,0.04,116091,0.51,3,Buddhist,44,0.04,116091,0.51,5,Jewish,24,0.02,116091,0.51,4,Hindu,85,0.07,116091,0.51,7,Sikh,6,0.01,116091,0.51
234,E07000241,Welwyn Hatfield,3,Not answered,1,No religion,984,1.01,97481,35.51,2,Christian,1712,1.76,97481,48.739999999999995,6,Muslim,149,0.15,97481,3.03,8,Other religion,45,0.05,97481,0.7300000000000001,3,Buddhist,25,0.03,97481,0.7300000000000001,5,Jewish,18,0.02,97481,0.7300000000000001,4,Hindu,108,0.11,97481,0.7300000000000001,7,Sikh,11,0.01,97481,0.7300000000000001
235,E07000242,East Hertfordshire,3,Not answered,1,No religion,1252,1.03,121153,39.85,2,Christian,1668,1.38,121153,51.470000000000006,6,Muslim,78,0.06,121153,1.02,8,Other religion,58,0.05,121153,0.49,3,Buddhist,25,0.02,121153,0.49,5,Jewish,11,0.01,121153,0.49,4,Hindu,30,0.02,121153,0.49,7,Sikh,5,0.0,121153,0.49
236,E07000243,Stevenage,3,Not answered,1,No religion,863,1.21,71237,42.72,2,Christian,1074,1.51,71237,45.739999999999995,6,Muslim,152,0.21,71237,2.77,8,Other religion,35,0.05,71237,0.6900000000000001,3,Buddhist,15,0.02,71237,0.6900000000000001,5,Jewish,5,0.01,71237,0.6900000000000001,4,Hindu,47,0.07,71237,0.6900000000000001,7,Sikh,12,0.02,71237,0.6900000000000001
237,E07000244,East Suffolk,3,Not answered,1,No religion,2694,1.3,206719,41.22,2,Christian,3858,1.87,206719,50.93,6,Muslim,85,0.04,206719,0.45,8,Other religion,80,0.04,206719,0.63,3,Buddhist,45,0.02,206719,0.63,5,Jewish,13,0.01,206719,0.63,4,Hindu,40,0.02,206719,0.63,7,Sikh,5,0.0,206719,0.63
238,E07000245,West Suffolk,3,Not answered,1,No religion,1797,1.21,148124,40.14,2,Christian,2642,1.78,148124,51.150000000000006,6,Muslim,98,0.07,148124,0.95,8,Other religion,65,0.04,148124,0.5900000000000001,3,Buddhist,31,0.02,148124,0.5900000000000001,5,Jewish,10,0.01,148124,0.5900000000000001,4,Hindu,24,0.02,148124,0.5900000000000001,7,Sikh,1,0.0,148124,0.5900000000000001
239,E07000246,Somerset West and Taunton,3,Not answered,1,No religion,1682,1.28,131295,39.3,2,Christian,2532,1.93,131295,52.459999999999994,6,Muslim,44,0.03,131295,0.48,8,Other religion,49,0.04,131295,0.64,3,Buddhist,23,0.02,131295,0.64,5,Jewish,7,0.01,131295,0.64,4,Hindu,9,0.01,131295,0.64,7,Sikh,8,0.01,131295,0.64
240,E08000001,Bolton,3,Not answered,1,No religion,1971,0.85,232288,25.32,2,Christian,3559,1.53,232288,50.410000000000004,6,Muslim,3338,1.44,232288,16.83,8,Other religion,70,0.03,232288,0.38,3,Buddhist,24,0.01,232288,0.38,5,Jewish,2,0.0,232288,0.38,4,Hindu,260,0.11,232288,0.38,7,Sikh,11,0.0,232288,0.38
241,E08000002,Bury,3,Not answered,1,No religion,1328,0.86,154876,28.7,2,Christian,2238,1.45,154876,51.9,6,Muslim,957,0.62,154876,8.34,8,Other religion,48,0.03,154876,0.39,3,Buddhist,22,0.01,154876,0.39,5,Jewish,493,0.32,154876,0.39,4,Hindu,34,0.02,154876,0.39,7,Sikh,25,0.02,154876,0.39
242,E08000003,Manchester,3,Not answered,1,No religion,5053,1.15,437959,34.33,2,Christian,6214,1.42,437959,37.46000000000001,6,Muslim,6272,1.43,437959,18.74,8,Other religion,229,0.05,437959,0.5700000000000001,3,Buddhist,142,0.03,437959,0.5700000000000001,5,Jewish,153,0.03,437959,0.5700000000000001,4,Hindu,267,0.06,437959,0.5700000000000001,7,Sikh,93,0.02,437959,0.5700000000000001
243,E08000004,Oldham,3,Not answered,1,No religion,1455,0.78,187036,24.880000000000003,2,Christian,2831,1.51,187036,48.459999999999994,6,Muslim,3354,1.79,187036,20.849999999999998,8,Other religion,42,0.02,187036,0.29000000000000004,3,Buddhist,17,0.01,187036,0.29000000000000004,5,Jewish,8,0.0,187036,0.29000000000000004,4,Hindu,56,0.03,187036,0.29000000000000004,7,Sikh,3,0.0,187036,0.29000000000000004
244,E08000005,Rochdale,3,Not answered,1,No religion,1488,0.85,174944,27.85,2,Christian,2614,1.49,174944,49.970000000000006,6,Muslim,2143,1.22,174944,16.509999999999998,8,Other religion,58,0.03,174944,0.35,3,Buddhist,19,0.01,174944,0.35,5,Jewish,9,0.01,174944,0.35,4,Hindu,16,0.01,174944,0.35,7,Sikh,13,0.01,174944,0.35
245,E08000006,Salford,3,Not answered,1,No religion,2478,1.14,216923,35.43000000000001,2,Christian,3474,1.6,216923,49.85,6,Muslim,604,0.28,216923,4.4,8,Other religion,62,0.03,216923,0.48,3,Buddhist,44,0.02,216923,0.48,5,Jewish,1353,0.62,216923,0.48,4,Hindu,64,0.03,216923,0.48,7,Sikh,13,0.01,216923,0.48
246,E08000007,Stockport,3,Not answered,1,No religion,2473,1.04,238930,37.489999999999995,2,Christian,3217,1.35,238930,50.43,6,Muslim,719,0.3,238930,4.79,8,Other religion,99,0.04,238930,0.45999999999999996,3,Buddhist,46,0.02,238930,0.45999999999999996,5,Jewish,28,0.01,238930,0.45999999999999996,4,Hindu,70,0.03,238930,0.45999999999999996,7,Sikh,18,0.01,238930,0.45999999999999996
247,E08000008,Tameside,3,Not answered,1,No religion,2021,1.09,185134,35.940000000000005,2,Christian,2589,1.4,185134,51.07,6,Muslim,871,0.47,185134,6.1,8,Other religion,45,0.02,185134,0.42000000000000004,3,Buddhist,22,0.01,185134,0.42000000000000004,5,Jewish,5,0.0,185134,0.42000000000000004,4,Hindu,121,0.07,185134,0.42000000000000004,7,Sikh,5,0.0,185134,0.42000000000000004
248,E08000009,Trafford,3,Not answered,1,No religion,1692,0.91,186151,32.26,2,Christian,2462,1.32,186151,50.760000000000005,6,Muslim,807,0.43,186151,7.499999999999999,8,Other religion,60,0.03,186151,0.43000000000000005,3,Buddhist,25,0.01,186151,0.43000000000000005,5,Jewish,42,0.02,186151,0.43000000000000005,4,Hindu,121,0.07,186151,0.43000000000000005,7,Sikh,70,0.04,186151,0.43000000000000005
249,E08000010,Wigan,3,Not answered,1,No religion,2467,0.92,268700,28.43,2,Christian,4679,1.74,268700,64.94999999999999,6,Muslim,245,0.09,268700,1.05,8,Other religion,87,0.03,268700,0.37,3,Buddhist,36,0.01,268700,0.37,5,Jewish,2,0.0,268700,0.37,4,Hindu,47,0.02,268700,0.37,7,Sikh,8,0.0,268700,0.37
250,E08000011,Knowsley,3,Not answered,1,No religion,1115,0.9,124295,24.95,2,Christian,2311,1.86,124295,69.00999999999999,6,Muslim,54,0.04,124295,0.52,8,Other religion,18,0.01,124295,0.21000000000000002,3,Buddhist,12,0.01,124295,0.21000000000000002,5,Jewish,0,0.0,124295,0.21000000000000002,4,Hindu,13,0.01,124295,0.21000000000000002,7,Sikh,2,0.0,124295,0.21000000000000002
251,E08000012,Liverpool,3,Not answered,1,No religion,4010,0.99,403026,29.259999999999998,2,Christian,6878,1.71,403026,58.21,6,Muslim,1352,0.34,403026,4.3100000000000005,8,Other religion,159,0.04,403026,0.46,3,Buddhist,102,0.03,403026,0.46,5,Jewish,27,0.01,403026,0.46,4,Hindu,153,0.04,403026,0.46,7,Sikh,20,0.0,403026,0.46
252,E08000013,St. Helens,3,Not answered,1,No religion,1275,0.85,150571,28.6,2,Christian,2549,1.69,150571,65.10000000000001,6,Muslim,63,0.04,150571,0.63,8,Other religion,46,0.03,150571,0.4,3,Buddhist,23,0.02,150571,0.4,5,Jewish,2,0.0,150571,0.4,4,Hindu,40,0.03,150571,0.4,7,Sikh,6,0.0,150571,0.4
253,E08000014,Sefton,3,Not answered,1,No religion,1951,0.84,232385,26.89,2,Christian,3943,1.7,232385,66.24000000000001,6,Muslim,109,0.05,232385,0.6900000000000001,8,Other religion,43,0.02,232385,0.39,3,Buddhist,26,0.01,232385,0.39,5,Jewish,9,0.0,232385,0.39,4,Hindu,29,0.01,232385,0.39,7,Sikh,7,0.0,232385,0.39
254,E08000015,Wirral,3,Not answered,1,No religion,2948,1.12,262111,34.629999999999995,2,Christian,4082,1.56,262111,57.900000000000006,6,Muslim,194,0.07,262111,0.8400000000000001,8,Other religion,68,0.03,262111,0.44000000000000006,3,Buddhist,33,0.01,262111,0.44000000000000006,5,Jewish,12,0.0,262111,0.44000000000000006,4,Hindu,48,0.02,262111,0.44000000000000006,7,Sikh,11,0.0,262111,0.44000000000000006
255,E08000016,Barnsley,3,Not answered,1,No religion,2212,1.11,199790,38.57,2,Christian,3551,1.78,199790,55.0,6,Muslim,83,0.04,199790,0.48,8,Other religion,55,0.03,199790,0.41000000000000003,3,Buddhist,19,0.01,199790,0.41000000000000003,5,Jewish,4,0.0,199790,0.41000000000000003,4,Hindu,23,0.01,199790,0.41000000000000003,7,Sikh,5,0.0,199790,0.41000000000000003
256,E08000017,Doncaster,3,Not answered,1,No religion,2847,1.13,250925,36.470000000000006,2,Christian,5214,2.08,250925,54.56999999999999,6,Muslim,396,0.16,250925,1.93,8,Other religion,99,0.04,250925,0.62,3,Buddhist,41,0.02,250925,0.62,5,Jewish,8,0.0,250925,0.62,4,Hindu,46,0.02,250925,0.62,7,Sikh,80,0.03,250925,0.62
257,E08000018,Rotherham,3,Not answered,1,No religion,2392,1.11,215573,36.81,2,Christian,3523,1.63,215573,52.82,6,Muslim,846,0.39,215573,4.26,8,Other religion,69,0.03,215573,0.39,3,Buddhist,36,0.02,215573,0.39,5,Jewish,2,0.0,215573,0.39,4,Hindu,33,0.02,215573,0.39,7,Sikh,27,0.01,215573,0.39
258,E08000019,Sheffield,3,Not answered,1,No religion,5922,1.3,456251,42.529999999999994,2,Christian,7239,1.59,456251,41.050000000000004,6,Muslim,3264,0.72,456251,8.47,8,Other religion,172,0.04,456251,0.54,3,Buddhist,99,0.02,456251,0.54,5,Jewish,20,0.0,456251,0.54,4,Hindu,97,0.02,456251,0.54,7,Sikh,21,0.0,456251,0.54
259,E08000021,Newcastle upon Tyne,3,Not answered,1,No religion,2990,1.2,248450,40.59,2,Christian,3411,1.37,248450,43.0,6,Muslim,1410,0.57,248450,7.24,8,Other religion,85,0.03,248450,0.4600000000000001,3,Buddhist,61,0.02,248450,0.4600000000000001,5,Jewish,21,0.01,248450,0.4600000000000001,4,Hindu,159,0.06,248450,0.4600000000000001,7,Sikh,44,0.02,248450,0.4600000000000001
260,E08000022,North Tyneside,3,Not answered,1,No religion,1841,1.07,171515,43.269999999999996,2,Christian,2035,1.19,171515,49.69,6,Muslim,109,0.06,171515,1.04,8,Other religion,45,0.03,171515,0.43000000000000005,3,Buddhist,21,0.01,171515,0.43000000000000005,5,Jewish,5,0.0,171515,0.43000000000000005,4,Hindu,18,0.01,171515,0.43000000000000005,7,Sikh,15,0.01,171515,0.43000000000000005
261,E08000023,South Tyneside,3,Not answered,1,No religion,1190,0.98,121292,36.41,2,Christian,1845,1.52,121292,55.900000000000006,6,Muslim,205,0.17,121292,2.1,8,Other religion,44,0.04,121292,0.4,3,Buddhist,23,0.02,121292,0.4,5,Jewish,0,0.0,121292,0.4,4,Hindu,17,0.01,121292,0.4,7,Sikh,29,0.02,121292,0.4
262,E08000024,Sunderland,3,Not answered,1,No religion,2186,0.97,226071,36.69,2,Christian,3425,1.52,226071,56.21,6,Muslim,270,0.12,226071,1.4900000000000002,8,Other religion,41,0.02,226071,0.36000000000000004,3,Buddhist,28,0.01,226071,0.36000000000000004,5,Jewish,8,0.0,226071,0.36000000000000004,4,Hindu,25,0.01,226071,0.36000000000000004,7,Sikh,43,0.02,226071,0.36000000000000004
263,E08000025,Birmingham,3,Not answered,1,No religion,8923,1.0,889623,24.580000000000002,2,Christian,15183,1.71,889623,37.089999999999996,6,Muslim,18781,2.11,889623,25.86,8,Other religion,384,0.04,889623,0.63,3,Buddhist,232,0.03,889623,0.63,5,Jewish,53,0.01,889623,0.63,4,Hindu,994,0.11,889623,0.63,7,Sikh,1388,0.16,889623,0.63
264,E08000026,Coventry,3,Not answered,1,No religion,3004,1.08,276869,29.120000000000005,2,Christian,5721,2.07,276869,45.78,6,Muslim,1970,0.71,276869,8.739999999999998,8,Other religion,122,0.04,276869,0.6100000000000001,3,Buddhist,65,0.02,276869,0.6100000000000001,5,Jewish,6,0.0,276869,0.6100000000000001,4,Hindu,655,0.24,276869,0.6100000000000001,7,Sikh,772,0.28,276869,0.6100000000000001
265,E08000027,Dudley,3,Not answered,1,No religion,2869,1.09,262486,33.28,2,Christian,5381,2.05,262486,53.15,6,Muslim,1189,0.45,262486,5.069999999999999,8,Other religion,61,0.02,262486,0.5,3,Buddhist,39,0.01,262486,0.5,5,Jewish,10,0.0,262486,0.5,4,Hindu,107,0.04,262486,0.5,7,Sikh,194,0.07,262486,0.5
266,E08000028,Sandwell,3,Not answered,1,No religion,2702,1.02,266026,24.86,2,Christian,5647,2.12,266026,43.199999999999996,6,Muslim,2460,0.92,266026,11.280000000000001,8,Other religion,123,0.05,266026,0.78,3,Buddhist,51,0.02,266026,0.78,5,Jewish,8,0.0,266026,0.78,4,Hindu,493,0.19,266026,0.78,7,Sikh,1949,0.73,266026,0.78
267,E08000029,Solihull,3,Not answered,1,No religion,1558,0.89,174503,30.860000000000003,2,Christian,2699,1.55,174503,53.97,6,Muslim,432,0.25,174503,4.510000000000001,8,Other religion,54,0.03,174503,0.4,3,Buddhist,33,0.02,174503,0.4,5,Jewish,6,0.0,174503,0.4,4,Hindu,191,0.11,174503,0.4,7,Sikh,125,0.07,174503,0.4
268,E08000030,Walsall,3,Not answered,1,No religion,2389,1.07,223099,27.77,2,Christian,4633,2.08,223099,48.78,6,Muslim,1725,0.77,223099,9.61,8,Other religion,77,0.03,223099,0.64,3,Buddhist,39,0.02,223099,0.64,5,Jewish,1,0.0,223099,0.64,4,Hindu,232,0.1,223099,0.64,7,Sikh,757,0.34,223099,0.64
269,E08000031,Wolverhampton,3,Not answered,1,No religion,2149,1.03,208441,25.93,2,Christian,4952,2.38,208441,46.76,6,Muslim,722,0.35,208441,4.52,8,Other religion,172,0.08,208441,1.28,3,Buddhist,68,0.03,208441,1.28,5,Jewish,8,0.0,208441,1.28,4,Hindu,519,0.25,208441,1.28,7,Sikh,1542,0.74,208441,1.28
270,E08000032,Bradford,3,Not answered,1,No religion,4035,0.96,421569,27.98,2,Christian,6134,1.46,421569,37.22,6,Muslim,10584,2.51,421569,26.840000000000003,8,Other religion,142,0.03,421569,0.44000000000000006,3,Buddhist,42,0.01,421569,0.44000000000000006,5,Jewish,14,0.0,421569,0.44000000000000006,4,Hindu,291,0.07,421569,0.44000000000000006,7,Sikh,248,0.06,421569,0.44000000000000006
271,E08000033,Calderdale,3,Not answered,1,No religion,2053,1.23,166634,39.94,2,Christian,2212,1.33,166634,45.099999999999994,6,Muslim,1247,0.75,166634,8.030000000000001,8,Other religion,70,0.04,166634,0.5900000000000001,3,Buddhist,38,0.02,166634,0.5900000000000001,5,Jewish,14,0.01,166634,0.5900000000000001,4,Hindu,32,0.02,166634,0.5900000000000001,7,Sikh,11,0.01,166634,0.5900000000000001
